"","Customer_ID","Recency","Frequency","Count_of_transactions","Total_Amount","DPR","Age","Avg_Amount","CSI","months_inactive","CLV"
"4387","16779",734,50,51,32809.03,293,736,643.31431372549,"6",0.0235482836060314,2184.04846247741
"4388","16780",307,2,3,596.4,73,407,198.8,"3",0.107719298245614,35.7945267761988
"4389","16781",297,1,2,623,36,669,311.5,"4",0.260526315789474,17.7965155333913
"4390","16782",720,35,36,9636.11999999997,575,730,267.669999999999,"2",0.014268727705113,289.291502097921
"4391","16783",0,0,1,391.95,25,436,391.95,"3",0,28.3534545000355
"4392","16784",602,4,5,892.33,138,621,178.466,"4",0.127813163481953,50.0848549303627
"4393","16785",0,0,1,533.78,35,409,533.78,"4",0,26.7980771471205
"4394","16786",0,0,1,51.84,1,393,51.84,"2",NA,NA
"4395","16787",301,3,4,1017.53,102,698,254.3825,"3",0.0903903903903904,89.6185850372631
"4396","16788",547,4,5,1928.93,348,670,385.786,"5",0.0382221057535523,79.0611087735111
"4397","16789",0,0,1,80.8,5,8,80.8,"2",0,3.75950790488689
"4398","16790",34,5,6,1545.62,88,37,257.603333333333,"3",0.0123188405797101,44.0724464819848
"4399","16791",707,12,13,3957.63,393,736,304.433076923077,"4",0.034656862745098,275.571318914786
"4400","16792",422,3,4,623.46,90,704,155.865,"3",0.139273927392739,12.8423563931807
"4401","16793",0,0,1,243.84,16,57,243.84,"1",0,6.7498005207934
"4402","16794",623,13,14,2050.68,244,624,146.477142857143,"2",0.0415333333333333,106.912735089491
"4403","16795",318,2,3,2062.41,306,683,687.469999999999,"5",0.0316417910447761,75.7186708933932
"4404","16796",0,0,1,305.62,18,89,305.62,"2",0,3.38011307414234
"4405","16797",344,4,5,1802.02,289,737,360.404000000001,"4",0.0288832913518052,92.1833992525355
"4406","16798",175,2,3,841.160000000001,141,729,280.386666666667,"3",0.034713955026455,33.6712332109294
"4407","16799",21,1,2,452.78,81,453,226.39,"1",0.00769230769230769,26.3770494116764
"4408","16800",0,0,1,1162.65,148,11,1162.65,"5",0,58.0058498312836
"4409","16801",110,3,4,1594.23,72,273,398.5575,"4",0.0495307807807808,79.1614665170466
"4410","16802",51,1,2,582.61,48,730,291.305,"3",0.0326923076923077,42.8971301197952
"4411","16803",0,0,1,332.3,24,65,332.3,"3",0,4.53110366962477
"4412","16804",247,1,2,536.99,59,270,268.495,"4",0.13954802259887,35.4822499645095
"4413","16805",558,4,5,1091.34,213,731,218.268,"3",0.0749943996415771,47.6239547687606
"4414","16806",136,3,4,762.16,68,239,190.54,"1",0.0492753623188406,48.3621606444658
"4415","16807",481,5,6,2123.88,107,623,353.98,"4",0.113701733648542,90.2460468400108
"4416","16808",175,1,2,288.42,21,274,144.21,"4",0.265088383838384,11.3887153088932
"4417","16809",582,8,9,1727.43,113,605,191.936666666667,"3",0.0751991817398794,112.714474343821
"4418","16810",228,1,2,842.04,34,420,421.02,"6",0.23030303030303,35.8666170061796
"4419","16811",13,1,2,547.07,26,17,273.535,"3",0.0160493827160494,30.0410754912341
"4420","16812",22,3,4,2392,98,382,598,"5",0.0064327485380117,124.489596912456
"4421","16813",196,9,10,1652.18,248,204,165.218,"3",0.0153758169934641,132.894573484931
"4422","16814",593,35,36,11924.85,247,607,331.245833333333,"4",0.0258068610385843,592.625767691912
"4423","16815",83,1,2,406.02,66,536,203.01,"3",0.0384259259259259,33.0219657013105
"4424","16816",255,3,4,417.06,28,358,104.265,"2",0.314763374485597,10.225790583736
"4425","16817",429,12,13,2560.7,107,431,196.976923076923,"3",0.102152777777778,76.6739571686513
"4426","16818",195,10,11,3349.57,172,205,304.506363636364,"2",0.0345818557919622,90.9353668811863
"4427","16819",0,0,1,182.59,17,465,182.59,"3",0,11.8983011059135
"4428","16820",0,0,1,497.61,26,95,497.61,"4",0,27.9807189364049
"4429","16821",0,0,1,113.35,7,381,113.35,"2",0,7.24059745012006
"4430","16822",0,0,1,181.39,11,686,181.39,"2",0,8.05490741747
"4431","16823",510,6,7,2243.09,149,737,320.441428571429,"4",0.0988291343669251,136.509342575044
"4432","16824",378,2,3,686.24,34,393,228.746666666667,"5",0.331578947368421,31.9185109551691
"4433","16825",496,4,5,1826.89,48,534,365.378,"3",0.262455908289242,127.607205304346
"4434","16826",0,0,1,341.7,22,51,341.7,"2",0,10.0569303269981
"4435","16827",196,4,5,387.18,9,589,77.436,"2",0.653472222222222,13.6376335517724
"4436","16828",0,0,1,113.5,7,112,113.5,"2",0,5.30688813397621
"4437","16829",232,1,2,513.32,25,388,256.66,"4",0.297382478632479,11.1079723856919
"4438","16830",688,3,4,1207.5,65,726,301.875,"5",0.30990990990991,42.4078341107223
"4439","16831",0,0,1,91.8,6,564,91.8,"2",0,2.66966011591896
"4440","16832",274,4,5,417.61,19,458,83.522,"2",0.456666666666667,21.3208963229409
"4441","16833",622,4,5,2409.04,87,623,481.808,"5",0.227838827838828,135.978152429636
"4442","16834",447,1,2,898.96,43,674,449.48,"5",0.316991725768322,48.4923315663669
"4443","16835",441,5,6,1456.66,58,569,242.776666666667,"3",0.181481481481481,89.4073551780735
"4444","16836",535,3,4,782.37,42,574,195.5925,"5",0.434993224932249,37.9464695900977
"4445","16837",214,8,9,3170.98,123,245,352.331111111111,"4",0.0435044037940379,168.606541406282
"4446","16838",466,3,4,1159.61,53,663,289.9025,"4",0.26779214559387,62.2496007507104
"4447","16839",658,41,42,21758.25,132,666,518.053571428571,"5",0.0628462273161414,1605.24541040681
"4448","16840",71,1,2,139.85,9,674,69.925,"1",0.295659722222222,5.03604694761803
"4449","16841",660,11,12,4006.06,187,696,333.838333333333,"4",0.100917431192661,198.218875132659
"4450","16842",202,2,3,1264.19,45,302,421.396666666667,"3",0.108579749103943,73.0238852895125
"4451","16843",687,26,27,19571.43,317,729,724.867777777778,"5",0.038485060690943,1413.50905119651
"4452","16844",20,1,2,614.34,26,582,307.17,"3",0.021505376344086,-1.54417882605501
"4453","16845",0,0,1,253.88,20,618,253.88,"1",0,22.9886487993353
"4454","16846",589,2,3,842.41,47,639,280.803333333333,"5",0.426781400966184,32.8102255977041
"4455","16847",575,1,2,614.89,37,618,307.445,"5",0.532407407407407,18.1100803782572
"4456","16848",380,2,3,1411.62,75,432,470.54,"5",0.150793650793651,56.5414844681552
"4457","16849",0,0,1,124.57,8,186,124.57,"1",0,4.22717115735669
"4458","16850",0,0,1,332.41,19,333,332.41,"4",0,23.5906347621514
"4459","16851",47,2,3,342.45,17,51,114.15,"2",0.0825292397660819,17.3058332362196
"4460","16852",166,1,2,144.91,9,176,72.455,"2",0.691840277777778,9.76158809368281
"4461","16854",223,1,2,1408.96,72,640,704.48,"5",0.100431681681682,88.7390310890136
"4462","16855",20,1,2,328.4,19,43,164.2,"2",0.0371141975308642,31.1485913682071
"4463","16856",428,2,3,358.49,16,442,119.496666666667,"3",0.79266975308642,6.62301887253821
"4464","16857",0,0,1,352.8,11,442,352.8,"3",0,19.0726468423676
"4465","16858",356,9,10,4292.59,75,724,429.259,"5",0.0941798941798942,313.853764589788
"4466","16859",501,5,6,1932.41,87,645,322.068333333333,"4",0.153198267074414,164.038666777792
"4467","16860",210,2,3,1610.62,35,662,536.873333333333,"5",0.166633597883598,91.9550901376559
"4468","16861",449,4,5,946.59,39,508,189.318,"4",0.311805555555556,71.8094434229776
"4469","16862",154,3,4,662.33,34,701,165.5825,"1",0.15093954248366,38.2052900515428
"4470","16863",378,2,3,834.27,43,409,278.09,"4",0.273943236714976,9.15674311615627
"4471","16864",164,1,2,409.25,17,598,204.625,"2",0.341666666666667,22.4275805150554
"4472","16865",0,0,1,130.95,15,401,130.95,"2",0,10.0079304469762
"4473","16866",21,2,3,207.74,10,161,69.2466666666667,"2",0.07,8.38964663508926
"4474","16867",0,0,1,76.74,6,689,76.74,"1",0,1.55025132659237
"4475","16868",199,2,3,384.56,47,593,128.186666666667,"3",0.135402494331066,22.9712545577999
"4476","16869",153,3,4,817.12,113,175,204.28,"2",0.0404872134038801,31.5787865356746
"4477","16870",0,0,1,450.16,28,469,450.16,"4",0,26.9502757772178
"4478","16871",248,4,5,2812.34,131,270,562.468,"5",0.0607843137254902,66.2157563032838
"4479","16872",386,5,6,1213.13,12,463,202.188333333333,"3",0.756862745098039,72.1340509897177
"4480","16873",664,11,12,14617.39,252,668,1218.11583333333,"5",0.0433137638617091,500.845274841131
"4481","16874",0,0,1,209.89,31,379,209.89,"2",0,15.3456433166012
"4482","16875",636,8,9,4234.53,161,703,470.503333333333,"6",0.0925703541969918,139.742081310889
"4483","16876",0,0,1,136.01,32,403,136.01,"2",0,3.37460356884762
"4484","16877",196,5,6,846.62,111,208,141.103333333333,"2",0.0421594982078853,24.4273018868741
"4485","16878",0,0,1,13.3,3,84,13.3,"2",0,0.828514100419837
"4486","16880",463,6,7,1813.21,130,493,259.03,"3",0.0848061660561661,114.475387628231
"4487","16881",0,0,1,432,1,66,432,"4",NA,NA
"4488","16882",251,2,3,705.12,39,317,235.04,"2",0.220138888888889,16.6395211067944
"4489","16883",548,17,18,2246.06,159,735,124.781111111111,"1",0.0686664578111947,66.740363937079
"4490","16884",533,2,3,1070.97,64,570,356.99,"5",0.24339802130898,59.9549998465642
"4491","16885",370,3,4,684.6,121,385,171.15,"4",0.091358024691358,46.4376950205989
"4492","16886",0,0,1,134,8,456,134,"2",0,5.04761446944885
"4493","16887",703,2,3,658.17,94,738,219.39,"5",0.234333333333333,38.050303203772
"4494","16888",301,2,3,434.2,44,701,144.733333333333,"3",0.196732026143791,5.08867788247414
"4495","16889",371,5,6,2526.65,163,565,421.108333333333,"4",0.0572530864197531,172.062850802947
"4496","16890",106,2,3,285.41,17,582,95.1366666666667,"1",0.196296296296296,22.3865764696399
"4497","16891",734,10,11,1727.94,335,735,157.085454545455,"2",0.0586730615507594,79.3635216760432
"4498","16892",730,5,6,754.750000000001,119,731,125.791666666667,"3",0.178921568627451,61.7809587803786
"4499","16893",10,1,2,249.89,80,376,124.945,"2",0.00387596899224806,12.5956357887983
"4500","16894",33,1,2,1306.96,186,535,653.480000000001,"4",0.00591397849462366,79.0772536199266
"4501","16895",601,4,5,1102.9,135,665,220.58,"4",0.123653978052126,60.1369228112157
"4502","16896",0,0,1,103.95,18,555,103.95,"2",0,2.78646640836685
"4503","16897",14,1,2,289.78,37,313,144.89,"2",0.012962962962963,16.3497683790424
"4504","16898",550,4,5,885.21,223,576,177.042,"4",0.0733388888888889,29.2022256059883
"4505","16899",390,7,8,1695.77,101,397,211.97125,"4",0.0755813953488372,101.128058487581
"4506","16900",47,2,3,882.16,77,63,294.053333333333,"2",0.0203643578643579,39.8680340584177
"4507","16901",0,0,1,204.26,23,729,204.26,"2",0,16.5082153727362
"4508","16902",0,0,1,1706.88,43,116,1706.88,"6",0,112.819254174417
"4509","16903",386,2,3,1041.75,148,415,347.25,"5",0.0710942295887047,54.5144310394713
"4510","16904",407,18,19,4675.36,484,411,246.071578947368,"2",0.0151429191468254,262.230616555752
"4511","16905",724,14,15,4706.77,171,729,313.784666666667,"5",0.0756530825496343,246.499098808746
"4512","16906",494,5,6,1410.92,180,575,235.153333333334,"4",0.0776729559748428,77.4214871546795
"4513","16907",497,8,9,1470.89,109,526,163.432222222223,"3",0.0796541132478632,131.826997027275
"4514","16908",0,0,1,252.59,20,722,252.59,"2",0,10.4027238291791
"4515","16909",0,0,1,379.14,18,72,379.14,"3",0,29.7586941916458
"4516","16910",87,7,8,1508.96,318,91,188.62,"2",0.00533343545751634,34.6759552008203
"4517","16911",26,1,2,255.25,30,661,127.625,"2",0.0254901960784314,20.9662788117782
"4518","16912",702,9,10,4460.51,130,730,446.051,"5",0.136842105263158,156.904088192957
"4519","16913",361,1,2,423.91,18,651,211.955,"4",0.707843137254902,13.7826618937634
"4520","16914",0,0,1,183.76,25,36,183.76,"2",0,9.61924955179575
"4521","16915",560,10,11,1543.18,54,569,140.289090909091,"2",0.255726788432268,65.4376896664595
"4522","16916",392,3,4,902.02,180,415,225.505,"5",0.0640590958605664,31.8438835406921
"4523","16917",356,1,2,1851.88,45,632,925.94,"4",0.242176870748299,125.480716999838
"4524","16918",687,13,14,3206.54,280,736,229.038571428571,"2",0.0505488103998038,71.6824147037967
"4525","16919",321,21,22,4909.66,230,477,223.166363636364,"3",0.0174551386623165,372.65820951958
"4526","16920",0,0,1,355.45,23,411,355.45,"3",0,25.900012702098
"4527","16921",539,2,3,409.21,78,600,136.403333333333,"5",0.206513409961686,40.6008749032047
"4528","16922",0,0,1,611.080000000001,122,572,611.080000000001,"4",0,27.1809924052646
"4529","16923",665,28,29,13157.13,431,677,453.694137931034,"5",0.020486752926679,679.260609383702
"4530","16924",63,2,3,829.89,69,84,276.63,"3",0.0262673611111111,58.7102560970791
"4531","16925",0,0,1,125.65,18,540,125.65,"1",0,5.82743126821539
"4532","16926",155,4,5,1169.61,63,526,233.922,"3",0.0544005847953216,65.5298767929155
"4533","16927",246,2,3,543.05,5,361,181.016666666667,"2",1.63972222222222,6.93461685123635
"4534","16928",594,27,28,3897.53,135,674,139.1975,"2",0.0622597833682739,182.826726517989
"4535","16929",152,6,7,1295.39,51,155,185.055714285714,"2",0.0666849415204678,106.761459158951
"4536","16930",42,1,2,378.89,47,68,189.445,"2",0.0269497863247863,20.7789375498711
"4537","16931",392,21,22,5032.21999999999,466,397,228.737272727272,"2",0.0137979584653291,252.916932896557
"4538","16932",518,2,3,412.55,116,571,137.516666666667,"3",0.130808080808081,27.710712247373
"4539","16933",729,7,8,3099.3,213,730,387.4125,"4",0.0864768683274021,217.378107761858
"4540","16934",567,4,5,2083.14,128,621,416.628,"4",0.134990079365079,115.705695084202
"4541","16935",40,2,3,530.86,55,421,176.953333333333,"2",0.0196282679738562,31.5942052933085
"4542","16936",360,1,2,548.29,122,385,274.145,"5",0.0869565217391304,31.4573356350798
"4543","16937",0,0,1,196.25,49,499,196.25,"3",0,8.30002257355089
"4544","16938",652,8,9,6995.36,547,660,777.262222222222,"5",0.0264074524098825,187.61314612343
"4545","16939",161,2,3,433.85,38,649,144.616666666667,"2",0.134131944444444,28.3575863186004
"4546","16940",679,7,8,6427.65999999999,360,731,803.457499999999,"6",0.0360381280962491,496.448548279389
"4547","16941",0,0,1,33,2,611,33,"2",0,0.263660240203692
"4548","16942",215,7,8,1904.99,159,227,238.12375,"3",0.0259712157809984,85.9045743807193
"4549","16943",413,4,5,1299.49,24,624,259.898,"4",0.404861111111111,52.9466850674134
"4550","16944",0,0,1,101.36,7,609,101.36,"2",0,4.44471126775409
"4551","16945",709,22,23,8548.16000000001,231,730,371.659130434783,"4",0.0499647639182523,190.379625978202
"4552","16946",264,4,5,1222.04,69,647,244.408,"3",0.118918918918919,17.7052927823804
"4553","16947",411,3,4,955.21,50,646,238.8025,"4",0.263434829059829,39.7565659884962
"4554","16948",518,6,7,868.77,20,656,124.11,"3",0.411078042328042,46.3907349996192
"4555","16949",313,5,6,1286.27,57,316,214.378333333333,"3",0.17683615819209,72.28102732194
"4556","16950",628,9,10,3541.77,111,684,354.177,"4",0.146377233877234,166.821478616421
"4557","16951",170,2,3,1277.75,73,304,425.916666666667,"5",0.0666503267973856,21.7904867289388
"4558","16952",619,3,4,795.83,76,728,198.9575,"4",0.239906330749354,57.5287854744499
"4559","16953",0,0,1,20.8,1,30,20.8,"2",NA,NA
"4560","16954",690,18,19,6081.88,83,690,320.098947368421,"3",0.112195121951219,238.757137665534
"4561","16955",493,5,6,1120.31,33,677,186.718333333333,"2",0.335345804988662,36.2522528275827
"4562","16956",0,0,1,308.74,16,17,308.74,"3",0,18.2894954348624
"4563","16957",42,1,2,416.64,15,281,208.32,"2",0.0932407407407407,19.5966909037354
"4564","16958",0,0,1,778.49,69,435,778.49,"5",0,34.6533155411345
"4565","16959",0,0,1,117.35,7,87,117.35,"2",0,5.76912262304317
"4566","16960",609,7,8,1990.88,334,647,248.86,"4",0.0453125,36.2765365830874
"4567","16961",416,2,3,794.56,52,532,264.853333333333,"3",0.271895424836601,54.8145499010135
"4568","16962",0,0,1,251.04,15,409,251.04,"3",0,21.9519897735452
"4569","16963",0,0,1,110.55,7,187,110.55,"2",0,3.70640655850127
"4570","16964",0,0,1,207.85,6,733,207.85,"2",0,15.987344484328
"4571","16965",0,0,1,201.19,26,226,201.19,"3",0,9.82783910423424
"4572","16966",232,6,7,2154.97,8,240,307.852857142857,"3",0.286471193415638,181.823345963952
"4573","16967",0,0,1,319.02,21,189,319.02,"4",0,21.5506734777051
"4574","16968",103,1,2,439.43,31,107,219.715,"3",0.114490740740741,41.7358955752507
"4575","16969",152,2,3,650.41,42,191,216.803333333333,"3",0.123611111111111,24.4543538423667
"4576","16970",0,0,1,71.4,2,626,71.4,"1",0,3.53073553215142
"4577","16971",0,0,1,357.21,40,38,357.21,"2",0,23.1703146297123
"4578","16972",74,1,2,749,54,456,374.5,"4",0.0304698216735254,28.8779134849248
"4579","16973",0,0,1,127,6,386,127,"2",0,11.2142093852565
"4580","16974",42,1,2,365.5,5,564,182.75,"2",0.2,12.2837496378475
"4581","16975",82,2,3,926.12,44,505,308.706666666667,"3",0.0621212121212121,48.9770112983547
"4582","16976",0,0,1,251.52,2,267,251.52,"2",0,16.1883712537976
"4583","16977",236,2,3,496,25,631,165.333333333333,"3",0.291358024691358,11.7391033599804
"4584","16978",589,1,2,768.88,65,666,384.44,"5",0.297453703703704,59.4209284149998
"4585","16979",447,8,9,2859.74,82,450,317.748888888889,"4",0.116417100694444,124.453862890697
"4586","16980",173,2,3,1422.83,91,428,474.276666666667,"4",0.0549206349206349,49.7760808369426
"4587","16982",0,0,1,384.06,22,60,384.06,"3",0,23.3008097872794
"4588","16983",434,10,11,3490.53,151,446,317.320909090909,"4",0.0629045893719807,79.8385080573523
"4589","16984",554,8,9,10350.53,669,642,1150.05888888889,"6",0.0172411557215479,512.290710999773
"4590","16985",712,16,17,10923.16,130,729,642.538823529411,"5",0.0980716253443526,494.899906606587
"4591","16986",644,5,6,4888.75,65,673,814.791666666667,"5",0.124084778420039,267.824686824153
"4592","16987",734,9,10,2521.4,155,737,252.14,"4",0.0941025641025641,154.932916571762
"4593","16988",374,1,2,382.67,20,379,191.335,"3",0.656140350877193,16.4879841680529
"4594","16989",143,5,6,1133.25,7,150,188.875,"2",0.433459595959596,27.2277038410863
"4595","16990",204,1,2,344,1,422,172,"3",6.8,-29.8546003808954
"4596","16991",0,0,1,1041.21,74,421,1041.21,"5",0,8.1974698547791
"4597","16992",656,12,13,5476.5,212,666,421.269230769231,"3",0.0769953051643192,250.712012786585
"4598","16993",113,1,2,1950.95,19,576,975.475,"5",0.139506172839506,79.8247693345887
"4599","16996",387,7,8,2123.61,32,417,265.45125,"3",0.174343093093093,97.085388763167
"4600","16997",37,2,3,702,7,325,234,"1",0.112121212121212,11.3967302480598
"4601","16998",295,3,4,402,2,444,100.5,"3",1.96666666666667,14.1916279620015
"4602","16999",51,1,2,484.82,21,74,242.41,"3",0.0773358585858586,20.2218710837149
"4603","17000",12,1,2,406.3,26,408,203.15,"1",0.0138409961685824,24.9532385374073
"4604","17001",624,17,18,6640.8,108,624,368.933333333333,"4",0.0759124087591241,178.46283011796
"4605","17002",556,5,6,2571.55,64,641,428.591666666667,"5",0.223276439089692,140.610757940885
"4606","17003",176,2,3,828.21,90,578,276.07,"2",0.0533459595959596,21.6585992435132
"4607","17004",378,3,4,2324.36,48,424,581.09,"5",0.185294117647059,133.442218479645
"4608","17005",118,1,2,622.36,14,588,311.18,"4",0.231372549019608,10.2237802215164
"4609","17006",640,7,8,1635.27,103,644,204.40875,"3",0.166666666666667,55.0138130441744
"4610","17007",387,5,6,1120.1,63,437,186.683333333333,"2",0.195454545454545,80.9003698051224
"4611","17008",0,0,1,81.36,1,429,81.36,"2",NA,NA
"4612","17009",0,0,1,242.06,10,551,242.06,"2",0,11.9821507720719
"4613","17010",0,0,1,195.36,11,18,195.36,"3",0,7.70541725516013
"4614","17011",621,2,3,671.7,27,651,223.9,"5",0.766666666666667,24.4842858317603
"4615","17012",0,0,1,360.61,34,725,360.61,"4",0,16.0627914586769
"4616","17014",58,2,3,583.43,63,66,194.476666666667,"3",0.0272496087636933,45.2468740151758
"4617","17015",157,2,3,1838.61,182,185,612.87,"5",0.02457616066771,89.5734414934918
"4618","17016",0,0,1,552.4,41,576,552.4,"4",0,25.5177206385113
"4619","17017",734,21,22,12576.99,120,736,571.681363636363,"5",0.0648983200707339,333.280728557119
"4620","17018",694,5,6,2287.7,26,734,381.283333333333,"5",0.642554012345679,43.3074842227692
"4621","17019",726,9,10,3602.29,344,737,360.229,"3",0.0376947040498442,244.528738458705
"4622","17020",104,1,2,935.62,64,646,467.81,"4",0.0509599673202614,13.5554989885246
"4623","17021",147,5,6,1182.22,35,589,197.036666666667,"3",0.104255319148936,20.857357304258
"4624","17022",401,1,2,260,16,432,130,"3",0.891203703703704,6.21704325852142
"4625","17023",280,2,3,800.18,48,697,266.726666666667,"4",0.194415509259259,40.8477506612347
"4626","17024",112,2,3,95.85,2,157,31.95,"2",1.86666666666667,2.9944515531746
"4627","17025",581,3,4,1349.67,31,641,337.4175,"6",0.537924382716049,47.7765707637816
"4628","17026",232,2,3,175.83,4,417,58.61,"2",1.93333333333333,5.46823851477952
"4629","17027",651,7,8,1310.63,126,729,163.82875,"2",0.122591023226616,77.9900469513357
"4630","17028",140,2,3,1593.83,85,721,531.276666666667,"4",0.0496306146572104,69.509058108366
"4631","17029",553,6,7,2137.3,19,663,305.328571428571,"4",0.65828373015873,62.4771878348279
"4632","17030",0,0,1,146.87,11,63,146.87,"2",0,8.16622134533491
"4633","17031",570,5,6,2773.85,34,581,462.308333333333,"5",0.387783446712018,44.9167438401532
"4634","17032",182,4,5,2984.32,183,729,596.864,"6",0.025700329566855,112.680642422629
"4635","17033",311,3,4,1332.79,33,397,333.1975,"4",0.265776353276353,65.6747388281621
"4636","17034",497,4,5,1276.42,49,513,255.284,"4",0.290667641325536,44.2140513370977
"4637","17035",491,3,4,613.59,29,736,153.3975,"2",0.511414930555556,24.5963369930357
"4638","17036",0,0,1,176.9,12,383,176.9,"1",0,14.0422512522141
"4639","17037",0,0,1,1267.32,75,87,1267.32,"5",0,114.183631125908
"4640","17038",385,1,2,743.170000000001,61,415,371.585,"6",0.20701164874552,59.4835980069829
"4641","17039",0,0,1,1954.99,44,604,1954.99,"6",0,124.405671788304
"4642","17040",413,1,2,463.25,15,550,231.625,"4",0.917777777777778,32.2310490220924
"4643","17041",574,4,5,1655.2,93,600,331.04,"3",0.153077777777778,66.6924460488762
"4644","17042",245,4,5,1036.58,74,247,207.316,"3",0.085083912037037,90.2889458790212
"4645","17043",698,7,8,2593.65,175,730,324.20625,"4",0.117508417508418,139.2578692364
"4646","17044",707,10,11,11962.3,92,732,1087.48181818182,"5",0.159234234234234,332.234700600447
"4647","17045",316,4,5,827.68,44,429,165.536,"2",0.202564102564103,62.0984897793937
"4648","17046",463,3,4,1906.07,76,620,476.5175,"6",0.183730158730159,28.8082342446853
"4649","17047",646,4,5,2289.23,114,731,457.846,"5",0.152708825847124,25.7924879425092
"4650","17048",573,6,7,2071.68,88,690,295.954285714286,"4",0.190986111111111,31.2764617452193
"4651","17049",643,15,16,9942.52999999998,316,645,621.408124999999,"5",0.0384799521244764,220.840610174032
"4652","17050",586,10,11,4648.59,193,682,422.599090909091,"4",0.0561262771392082,120.83309321008
"4653","17051",434,3,4,706.49,107,628,176.6225,"2",0.0939303751803752,19.7418738305211
"4654","17052",0,0,1,399.09,72,28,399.09,"3",0,20.1381931390868
"4655","17053",0,0,1,498.48,13,130,498.48,"4",0,30.7321500211983
"4656","17054",217,4,5,1356.33,64,245,271.266,"4",0.0882283197831978,19.2586396056803
"4657","17055",0,0,1,232.85,24,445,232.85,"2",0,10.6046815483833
"4658","17056",0,0,1,128.6,8,738,128.6,"2",0,14.7011933749954
"4659","17057",0,0,1,294.74,48,596,294.74,"2",0,17.3251052717509
"4660","17058",158,2,3,1179.89,51,239,393.296666666667,"5",0.0863387978142077,45.3509062525793
"4661","17059",653,8,9,4864.56999999999,349,682,540.507777777777,"5",0.0302314814814815,218.951335069052
"4662","17060",0,0,1,234.24,5,266,234.24,"2",0,12.1680107178375
"4663","17061",159,8,9,5232.23,57,232,581.358888888889,"5",0.0540816326530612,277.171633232827
"4664","17062",126,5,6,889.75,82,439,148.291666666667,"1",0.0350115740740741,35.7697683577872
"4665","17063",717,9,10,3638.53,150,738,363.853,"5",0.117156862745098,190.487851496057
"4666","17064",269,2,3,855.45,53,327,285.15,"3",0.149421296296296,32.8843894121788
"4667","17065",0,0,1,194.7,6,637,194.7,"2",0,10.6644903386214
"4668","17066",0,0,1,228.34,17,726,228.34,"2",0,7.44449234535056
"4669","17067",7,1,2,454.54,8,731,227.27,"2",0.0194444444444444,26.3244962929052
"4670","17068",609,46,47,8987.68,250,621,191.227234042553,"3",0.0204020100502513,687.229375656648
"4671","17069",708,11,12,5517.23,202,736,459.769166666667,"5",0.0833922261484099,318.309163818342
"4672","17070",296,1,2,437.42,102,410,218.71,"4",0.0967320261437909,22.0015059028169
"4673","17071",656,11,12,3793.71,141,684,316.1425,"4",0.104126984126984,274.993929464406
"4674","17072",0,0,1,273.35,20,625,273.35,"2",0,11.8180820523698
"4675","17073",92,3,4,1446.09,142,109,361.5225,"2",0.0177344251766217,114.314893338795
"4676","17074",0,0,1,203.05,4,562,203.05,"2",0,3.24192943803007
"4677","17075",708,9,10,2236.63,153,725,223.663,"3",0.119191919191919,123.181573301709
"4678","17076",699,5,6,1242.75,31,735,207.125,"4",0.475510204081633,47.7271573151925
"4679","17077",0,0,1,306,1,578,306,"2",NA,NA
"4680","17078",0,0,1,378.2,28,36,378.2,"3",0,18.7740786814601
"4681","17079",0,0,1,118.8,2,78,118.8,"2",0,7.3749964194822
"4682","17080",504,6,7,957.53,26,526,136.79,"4",0.525043402777778,26.6995382635489
"4683","17081",630,5,6,949.39,166,655,158.231666666667,"3",0.101941747572816,45.488419995308
"4684","17082",691,4,5,4732.03,117,724,946.406,"5",0.13629191321499,337.975088405794
"4685","17083",559,8,9,4049.79,30,668,449.976666666667,"4",0.163438109161793,115.395895431541
"4686","17084",361,1,2,5001.21,263,396,2500.605,"5",0.0429761904761905,247.695371558551
"4687","17085",610,24,25,7847.67,411,733,313.9068,"3",0.0206206333107956,560.347544646651
"4688","17086",56,5,6,2050.08,76,63,341.68,"3",0.0196637426900585,29.9421179658467
"4689","17087",0,0,1,221.53,12,737,221.53,"2",0,6.46385676722104
"4690","17088",225,3,4,1991.01,96,253,497.7525,"5",0.065801656920078,63.4842003362814
"4691","17089",0,0,1,128.45,4,386,128.45,"2",0,10.0716579244359
"4692","17090",504,11,12,3080.18,54,508,256.681666666667,"2",0.188779650436954,203.243955194685
"4693","17091",721,16,17,7495.75000000001,242,723,440.926470588236,"3",0.0529368575624082,196.539775561684
"4694","17092",625,9,10,5511.41,273,675,551.141,"5",0.0532786302926968,174.485094417199
"4695","17093",0,0,1,235.88,13,592,235.88,"2",0,11.4343901758239
"4696","17094",101,1,2,402.2,18,423,201.1,"3",0.19812091503268,14.4857286574882
"4697","17095",702,6,7,2572.25,110,724,367.464285714286,"5",0.172058823529412,94.6729750895032
"4698","17096",540,10,11,3697.93,162,555,336.175454545455,"4",0.0882421023965142,177.658238603137
"4699","17097",428,7,8,1143.36,182,430,142.92,"2",0.0536393065998329,49.8217431228157
"4700","17098",159,2,3,591.07,10,540,197.023333333333,"3",0.311846405228758,39.9039151703577
"4701","17099",0,0,1,582.17,40,533,582.17,"4",0,45.118294821995
"4702","17100",0,0,1,971.74,65,18,971.74,"4",0,54.0986626812934
"4703","17101",540,6,7,2507.05,54,550,358.15,"3",0.250019290123457,164.677418248016
